tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
"With the Johnson & Johnson vaccine, we now have a third safe and effective COVID-19 vaccine being administered across the country. I’m grateful these folks are stepping up and getting vaccinated — and I encourage every American to do the same when it’s their turn.",https://twitter.com/POTUS/status/1367927368501899272,"Mar 05, 2021",https://t.co/n6Xs8TyS6C,http://t.co/n6Xs8TyS6C
"This afternoon, I brought together a bipartisan group of lawmakers from the House Transportation and Infrastructure Committee. We’re committed to working across the aisle to build modern and sustainable infrastructure that once again leads the world.",https://twitter.com/POTUS/status/1367641513430253574,"Mar 05, 2021",https://t.co/QpqhwPjVxJ,http://t.co/QpqhwPjVxJ
"Across the country, countless Americans are struggling through no fault of their own. The American Rescue Plan will provide direct relief and a bridge to the other side of this crisis.",https://twitter.com/POTUS/status/1367592985941053448,"Mar 04, 2021",https://t.co/euMVlIx9Vi,http://t.co/euMVlIx9Vi
"RT @WhiteHouse: Press Secretary Jen Psaki is back again to answer your questions. This week, she’s discussing everything from our vaccinati…",https://twitter.com/POTUS/status/1367571201447636996,"Mar 04, 2021",,
"The right to vote is sacred and fundamental — and H.R. 1 is urgently needed to protect that right, to safeguard the integrity of our elections, and to repair and strengthen our democracy. I look forward to signing it into law after it has passed through the legislative process.",https://twitter.com/POTUS/status/1367562666529738760,"Mar 04, 2021",,
Building back better every day.,https://twitter.com/POTUS/status/1367476175698878466,"Mar 04, 2021",https://t.co/dBxbxPsOLf,http://t.co/dBxbxPsOLf
"We’re facing an economic crisis caused by a public health crisis, and @SecRaimondo will play a crucial role in helping us recover. I look forward to working with her to support American businesses and workers, create good-paying jobs, and build an economy that works for all.",https://twitter.com/POTUS/status/1367308314514771968,"Mar 04, 2021",https://t.co/iryDfCcawF,http://t.co/iryDfCcawF
"The fight against cancer is personal for me, like it is for so many Americans. And I’m committed to doing everything I can as president to end cancer as we know it. This afternoon, I brought together a bipartisan group of lawmakers to discuss how we can get it done.",https://twitter.com/POTUS/status/1367283655136206850,"Mar 04, 2021",https://t.co/i6JUXGvHdI,http://t.co/i6JUXGvHdI
Your actions can save lives and change the course of this pandemic.,https://twitter.com/POTUS/status/1367257906173853698,"Mar 03, 2021",https://t.co/zol6DDqDi1,http://t.co/zol6DDqDi1
A plan for all of America — supported by the majority of America.,https://twitter.com/POTUS/status/1367242883519029251,"Mar 03, 2021",https://t.co/Rmd2DCaDNP,http://t.co/Rmd2DCaDNP
"On February 15, my Administration opened a special enrollment period for health insurance and more than 200,000 Americans have already gotten covered. It’s an encouraging sign, but we have further to go. Head to  before May 15 to get covered.",https://twitter.com/POTUS/status/1367186127992537103,"Mar 03, 2021",https://t.co/gRX1fGFEzj,http://t.co/gRX1fGFEzj
An educator is leading the Department of Education once again. I look forward to working with @SecCardona to safely reopen our nation’s schools and ensure every child has access to a quality education.,https://twitter.com/POTUS/status/1367120577492885506,"Mar 03, 2021",https://t.co/5wO9lpR4ct,http://t.co/5wO9lpR4ct
I’m grateful House and Senate Democrats introduced legislation today to strengthen our background check system. I helped pass the Brady background check bill as a Senator — and I’m committed to continuing that work and passing common-sense gun safety reforms as president.,https://twitter.com/POTUS/status/1366956496211349505,"Mar 03, 2021",,
"The countless leaders who turned to Vernon Jordan for guidance did so because when he spoke, you could hear in his rich baritone the belief in an America that was capable of becoming an ever-more perfect union. It was a journey he’d lived.",https://twitter.com/POTUS/status/1366947547223326722,"Mar 03, 2021",https://t.co/wE4A16zAUy,http://t.co/wE4A16zAUy
The bottom line is this: We need the American Rescue Plan now.,https://twitter.com/POTUS/status/1366879571124121606,"Mar 02, 2021",https://t.co/Aop0DoFych,http://t.co/Aop0DoFych
"The fight against COVID-19 is a war-time effort — and to win, we need breakthrough approaches. Today, I’m announcing we’re bringing together Johnson & Johnson, Merck, and the full power of the federal government to ramp up vaccine production and defeat this virus.",https://twitter.com/POTUS/status/1366874180784959488,"Mar 02, 2021",https://t.co/knu1PIXOtl,http://t.co/knu1PIXOtl
"Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and child-care worker to receive at least one shot by the end of this month.

It’s time to treat in-person learning like the essential service that it is.",https://twitter.com/POTUS/status/1366863876206264327,"Mar 02, 2021",,
"Three weeks ago, I announced we would have enough vaccine supply for all Americans by the end of July.

Now, with our efforts to ramp up production, we will have enough vaccines for every American by the end of May.",https://twitter.com/POTUS/status/1366863233538228233,"Mar 02, 2021",,
"This afternoon, I’m announcing a new partnership between Johnson & Johnson and Merck that will increase vaccine production and help defeat COVID-19. Tune in.",https://twitter.com/POTUS/status/1366861376874942466,"Mar 02, 2021",https://t.co/e4WfFa4DXd,http://t.co/e4WfFa4DXd
"The fact is that $600 is not enough. The Senate needs to pass the American Rescue Plan and finish the job of delivering $2,000 in direct relief.",https://twitter.com/POTUS/status/1366812548088086532,"Mar 02, 2021",,
I had a great meeting with Mexican President Andrés Manuel López Obrador this afternoon. From migration to climate change — we’re committed to working closely together to make progress on the challenges we face.,https://twitter.com/POTUS/status/1366582488424939525,"Mar 02, 2021",https://t.co/M7T6CF8Fel,http://t.co/M7T6CF8Fel
"Wash your hands.
Stay socially distanced.
Wear a mask.
Get vaccinated when it’s your turn.

Despite our progress, we can’t let our guard down.",https://twitter.com/POTUS/status/1366557618026774534,"Mar 02, 2021",,
"During Women's History Month, let us honor the accomplished and visionary women who have helped build our country. And let us pay tribute to the trailblazers from the recent and distant past for building a nation of endless possibilities for all of its women and girls.",https://twitter.com/POTUS/status/1366542519220207618,"Mar 02, 2021",,
"This afternoon, I’ll be meeting virtually with Mexican President Andrés Manuel López Obrador. The U.S.-Mexico relationship is broad and deep — and I look forward to ushering in a new phase of cooperation and progress.",https://twitter.com/POTUS/status/1366477842213707784,"Mar 01, 2021",,
No child in America should go hungry. The American Rescue Plan will extend and invest in critical food programs to help ensure every family gets the food they need.,https://twitter.com/POTUS/status/1366431794120302593,"Mar 01, 2021",https://t.co/DlKYDM6bOM,http://t.co/DlKYDM6bOM
"On Saturday, the FDA issued an emergency use authorization for the Johnson & Johnson COVID-19 vaccine. Dr. Fauci sat down to answer your questions.",https://twitter.com/POTUS/status/1366404049252347904,"Mar 01, 2021",https://t.co/KJQ2SrVclp,http://t.co/KJQ2SrVclp
"RT @WhiteHouse: To celebrate Black History Month, the St. Augustine Gospel Choir was invited to the White House for a special performance.…",https://twitter.com/POTUS/status/1366208598179803136,"Mar 01, 2021",,
"Workers in Alabama – and all across America – are voting on whether to organize a union in their workplace. It’s a vitally important choice – one that should be made without intimidation or threats by employers.

Every worker should have a free and fair choice to join a union.",https://twitter.com/POTUS/status/1366191901196644354,"Mar 01, 2021",https://t.co/2lzbyyii1g,http://t.co/2lzbyyii1g
"The more people that get vaccinated, the faster we will beat this pandemic. That’s why one of my first goals is to administer 100 million COVID-19 vaccine shots in our first 100 days.
 
I’m proud to say we’re over halfway to our goal and weeks ahead of schedule.",https://twitter.com/POTUS/status/1366087000676331529,"Feb 28, 2021",,
"After a rigorous scientific review process, the FDA issued an emergency use authorization for a third safe and effective COVID-19 vaccine. It’s exciting news for all Americans, and an encouraging development in our efforts to bring an end to the crisis.",https://twitter.com/POTUS/status/1365875763044642821,"Feb 28, 2021",https://t.co/jVRjdRie9V,http://t.co/jVRjdRie9V
"Yesterday I traveled to Texas to visit an emergency operations center, food bank, and vaccination site. Each stop represented our nation at its best—people coming together to help their fellow Americans. It’s a reminder that there’s nothing we can’t do when we do it together.",https://twitter.com/POTUS/status/1365821525455220737,"Feb 28, 2021",https://t.co/6WgPbD0PCx,http://t.co/6WgPbD0PCx
"Thank you to @SpeakerPelosi for your leadership and everyone in the House who supported the American Rescue Plan. Now, the bill heads to the Senate and there’s no time to waste. If we act quickly and decisively, we can finally get ahead of this virus and get our economy moving.",https://twitter.com/POTUS/status/1365735838353657860,"Feb 27, 2021",,
"This morning, I’m speaking about the American Rescue Plan. Tune in.",https://twitter.com/POTUS/status/1365693120193523719,"Feb 27, 2021",https://t.co/8N5AZ8Y6H6,http://t.co/8N5AZ8Y6H6
Because of the selfless dedication of nurses like Erica — and countless other folks across the country — we’re going to beat this virus. I called to thank her and discuss what we can do to help.,https://twitter.com/POTUS/status/1365679604963360775,"Feb 27, 2021",https://t.co/XRfNDgwNkX,http://t.co/XRfNDgwNkX
"RT @WhiteHouse: Tune in as the President, First Lady, Vice President, and Second Gentleman host a White House Black History Month Celebrati…",https://twitter.com/POTUS/status/1365467315626737665,"Feb 27, 2021",,
"This week, our Administration opened a new vaccination site at NRG Stadium in Houston, Texas. Tune in as I visit the site and deliver remarks.",https://twitter.com/POTUS/status/1365433359006986247,"Feb 26, 2021",https://t.co/YD92UXX2sM,http://t.co/YD92UXX2sM
If there is one message that needs to cut through it’s this: the vaccines are safe and effective.,https://twitter.com/POTUS/status/1365359795847516164,"Feb 26, 2021",https://t.co/S2eA24D9Gj,http://t.co/S2eA24D9Gj
"The week before I took office, 6 million COVID-19 vaccine shots were administered.

This coming week, our Administration will likely administer over 12 million shots.

That’s double the pace in just six weeks.",https://twitter.com/POTUS/status/1365342110132633604,"Feb 26, 2021",,
"COVID-19 vaccinations are up and cases and hospitalizations are down, but let me be clear: now is not the time to relax.",https://twitter.com/POTUS/status/1365317466822434819,"Feb 26, 2021",https://t.co/oUuHCXl3s7,http://t.co/oUuHCXl3s7
"Transgender rights are human rights — and the House made that clear today by passing the Equality Act. 

Now it's time for the Senate to do the same.",https://twitter.com/POTUS/status/1365111841555382275,"Feb 26, 2021",,
"I launched a whole-of-government initiative to tackle the climate crisis during my first weeks in office — and as the Secretary of Energy, @SecGranholm will play a crucial role. I look forward to working with her to create good-paying, union jobs and build a clean energy economy.",https://twitter.com/POTUS/status/1365105063400718348,"Feb 26, 2021",https://t.co/dVIGBtUBvE,http://t.co/dVIGBtUBvE
"This afternoon, we’re reaching a big milestone: 50 million COVID-19 vaccine doses administered since I took office. Tune in as we mark our progress and chart the path forward.",https://twitter.com/POTUS/status/1365032380705087488,"Feb 25, 2021",https://t.co/uJ27tu7LxB,http://t.co/uJ27tu7LxB
"I believe every American deserves the peace of mind that comes with quality, affordable health care. That’s why we opened a special health insurance enrollment period to ensure everyone can get covered. Head to  to find the plan that works best for you.",https://twitter.com/POTUS/status/1365019986104836109,"Feb 25, 2021",https://t.co/gRX1fGFEzj,http://t.co/gRX1fGFEzj
"I am pleased that the House will vote next week on the George Floyd Justice in Policing Act. I encourage the House to pass it. Following Senate consideration, I hope to be able to sign into law a landmark police reform bill.",https://twitter.com/POTUS/status/1364984502133657602,"Feb 25, 2021",,
"Yesterday, I met with a bipartisan group of House and Senate members to discuss U.S. supply chains and then took executive action to strengthen them. The American people should never face shortages when it comes to the goods and services they rely on.",https://twitter.com/POTUS/status/1364934425276997633,"Feb 25, 2021",https://t.co/y342c3AX5C,http://t.co/y342c3AX5C
"I’ve known Secretary Vilsack for years, and there’s no doubt the USDA is in good hands with him at the helm once again. I look forward to working with him to support America’s farmers, tackle hunger and climate change, and rebuild our rural economies.",https://twitter.com/POTUS/status/1364767575075401730,"Feb 25, 2021",https://t.co/d0niNqQOsU,http://t.co/d0niNqQOsU
"Wearing a mask is one of the most important things we can do to protect others and change the course of this pandemic. That’s why over the next few weeks, we’re delivering over 25 million masks to community health centers, food pantries, and soup kitchens across the country.",https://twitter.com/POTUS/status/1364727308020514822,"Feb 25, 2021",,
"Just over a month ago, America had no real plan to vaccinate most of the country. That changed the moment we took office.",https://twitter.com/POTUS/status/1364704243446341633,"Feb 24, 2021",https://t.co/RPEf6Ce16b,http://t.co/RPEf6Ce16b
"This afternoon, I’m signing an executive order to create more resilient and secure supply chains for critical and essential goods. Tune in.",https://twitter.com/POTUS/status/1364691620516360194,"Feb 24, 2021",https://t.co/7LyrNa38H5,http://t.co/7LyrNa38H5
"Ambassador Linda Thomas-Greenfield is right: Diplomacy is back and it’s at the center of our foreign policy. I look forward to working with her to rebuild our alliances, take on global challenges, and restore America’s leadership on the world stage.",https://twitter.com/POTUS/status/1364673958558265349,"Feb 24, 2021",https://t.co/I2Uj4C8lio,http://t.co/I2Uj4C8lio
"When I met with Prime Minister @JustinTrudeau in 2016, I said the world needed more leaders like him. A lot has changed since then, but my sentiment remains the same. I can’t wait to see what we accomplish in the years ahead.",https://twitter.com/POTUS/status/1364648795385040907,"Feb 24, 2021",https://t.co/jRJH7fpm2R,http://t.co/jRJH7fpm2R
"Small businesses need relief, but many were muscled out of the way by big companies last year. That’s why starting today, we’re opening an exclusive 14-day loan application period for businesses and nonprofits with fewer than 20 employees.

Learn more:",https://twitter.com/POTUS/status/1364590577879244802,"Feb 24, 2021",https://t.co/JlLS2kNadK,http://t.co/JlLS2kNadK
Prime Minister @JustinTrudeau is right — it’ll take teamwork to tackle the biggest challenges our nations face. That’s why we’re announcing the U.S.-Canada Partnership Roadmap — a blueprint for the whole-of-government relationship between our two nations.,https://twitter.com/POTUS/status/1364406821440675843,"Feb 24, 2021",https://t.co/9GlS9QcTWA,http://t.co/9GlS9QcTWA
"We have been fighting this pandemic for far too long, but we have to resist becoming numb to the sorrow. Because in order to heal, we must remember.",https://twitter.com/POTUS/status/1364389946400866309,"Feb 24, 2021",https://t.co/FOmIfI2JX6,http://t.co/FOmIfI2JX6
It was great to be back with Prime Minister @JustinTrudeau this afternoon. Whether it’s combating COVID-19 or tackling the climate crisis — we’re committed to working side-by-side on the biggest challenges we face.,https://twitter.com/POTUS/status/1364380927783239681,"Feb 24, 2021",https://t.co/eNm6uX6Bec,http://t.co/eNm6uX6Bec
I just met with Prime Minister @JustinTrudeau – my first bilateral meeting as president. Tune in as we discuss the meeting and how we’ll tackle the shared challenges we face.,https://twitter.com/POTUS/status/1364354845000441856,"Feb 23, 2021",https://t.co/0vASM6lIKb,http://t.co/0vASM6lIKb
I look forward to joining Prime Minister @JustinTrudeau this afternoon for my first bilateral meeting as president. The United States and Canada share a unique bond and close friendship — and I’m committed to strengthening our partnership in the years ahead.,https://twitter.com/POTUS/status/1364318534411649024,"Feb 23, 2021",,
Not many people have Oval Office walk-in privileges. Happy to report that these two are on the list.,https://twitter.com/POTUS/status/1364304273291571215,"Feb 23, 2021",https://t.co/DRfr9hMsyW,http://t.co/DRfr9hMsyW
"This afternoon, I’m holding a roundtable discussion with Domestic Policy Advisor @AmbRice46 and Black essential workers. Tune in.",https://twitter.com/POTUS/status/1364282283973206017,"Feb 23, 2021",https://t.co/8OEtENIJuf,http://t.co/8OEtENIJuf
"A Black man should be able to go for a jog without fearing for his life. Today, we remember Ahmaud Arbery’s life and we dedicate ourselves to making this country safer for people of color.",https://twitter.com/POTUS/status/1364258340767993863,"Feb 23, 2021",,
"We will get through this, I promise you.",https://twitter.com/POTUS/status/1364217980201091075,"Feb 23, 2021",https://t.co/dtmi4C9WsM,http://t.co/dtmi4C9WsM
We often hear people described as ordinary Americans. There's no such thing. There's nothing ordinary about them. The people we’ve lost to COVID-19 were extraordinary.,https://twitter.com/POTUS/status/1364046743550255105,"Feb 23, 2021",,
"To heal, we must remember.",https://twitter.com/POTUS/status/1364032232298582021,"Feb 23, 2021",https://t.co/LVfAnRpHlW,http://t.co/LVfAnRpHlW
"It's not Democrats and Republicans who are dying from the virus. It's our fellow Americans. It's our neighbors, our friends, our mothers, our fathers, our sons, our daughters, husbands, wives.

We have to fight this together, as one people, as the United States.",https://twitter.com/POTUS/status/1364023050560278532,"Feb 23, 2021",,
"Today, our nation passed another grim milestone in this pandemic: 500,000 lives lost. Join us as we honor their memory.",https://twitter.com/POTUS/status/1363987244688629760,"Feb 22, 2021",https://t.co/AzUzXoVUgb,http://t.co/AzUzXoVUgb
"500,000 lives lost to COVID-19. It’s an unfathomable number, but each one represents a family that will never again be whole. To those who have lost loved ones: I know no words can numb the pain, but I hope you find some solace in knowing the nation grieves with you.",https://twitter.com/POTUS/status/1363983909495705603,"Feb 22, 2021",,
"I know folks have a lot of questions about COVID-19 mutations, our vaccination progress, and much more. @CDCDirector Dr. Walensky sat down to provide answers.",https://twitter.com/POTUS/status/1363934335984877583,"Feb 22, 2021",https://t.co/K0Rlkc4Ti2,http://t.co/K0Rlkc4Ti2
Small businesses are the backbone of our communities – and far too many are on the brink of closing their doors. Tune in as I announce additional steps we’re taking to support them.,https://twitter.com/POTUS/status/1363903760783663104,"Feb 22, 2021",https://t.co/BHhUV3nzng,http://t.co/BHhUV3nzng
"If there’s one message I want to cut through to everyone in this country, it’s this: The vaccines are safe.

For yourself, your family, your community, our country — take the vaccine when it’s your turn and available. That’s how we’ll beat this pandemic.",https://twitter.com/POTUS/status/1363850658475110401,"Feb 22, 2021",,
"When I said I would listen to the scientists as president, I meant it.",https://twitter.com/POTUS/status/1363643532544729095,"Feb 22, 2021",https://t.co/VeC7qGESID,http://t.co/VeC7qGESID
"Today would have been Congressman John Lewis’ 81st birthday. While my dear friend may no longer be with us, his life and legacy provide an eternal moral compass on which direction to march. May we carry on his mission in the fight for justice and equality for all.",https://twitter.com/POTUS/status/1363595601359831041,"Feb 21, 2021",,
"On Friday, I visited Kalamazoo, Michigan to tour a Pfizer manufacturing plant. I had an opportunity to see the COVID-19 vaccine production process up close and thank the workers for their tireless efforts – because of their hard work we’re going to beat COVID-19.",https://twitter.com/POTUS/status/1363580509792706562,"Feb 21, 2021",https://t.co/tt0vYyskE9,http://t.co/tt0vYyskE9
Overcoming the COVID-19 pandemic needs to be our top priority as a nation. I joined members of my team to talk about our plan to get it done.,https://twitter.com/POTUS/status/1363514744678809606,"Feb 21, 2021",https://t.co/LIiwFrwKRc,http://t.co/LIiwFrwKRc
One month down.,https://twitter.com/POTUS/status/1363284806512050177,"Feb 21, 2021",https://t.co/mlpa5Pl9JQ,http://t.co/mlpa5Pl9JQ
"The federal government has sent generators, blankets, water, and other critical supplies to Texas, but local organizations on the ground need help. Here’s how you can pitch in.",https://twitter.com/POTUS/status/1363221133143769090,"Feb 20, 2021",https://t.co/gp6PaGe87G,http://t.co/gp6PaGe87G
"On Tuesday, I’ll be meeting virtually with @CanadianPM Justin Trudeau. I look forward to renewing the strong friendship between the United States and Canada and working to tackle the shared challenges we face.",https://twitter.com/POTUS/status/1363195746028294152,"Feb 20, 2021",,
"On Thursday, I joined the world and watched in awe as the Perseverance Rover touched down on the surface of Mars. It was a remarkable feat — one made possible by the hard work and ingenuity of the team at @NASA.

I called to congratulate them on their historic landing.",https://twitter.com/POTUS/status/1363145783353241601,"Feb 20, 2021",https://t.co/0Qjs2MDk4J,http://t.co/0Qjs2MDk4J
"I know a lot of folks have questions about when you’ll get your stimulus checks and how we’re increasing vaccine production, so I sat down to answer a few.",https://twitter.com/POTUS/status/1362892348632530944,"Feb 19, 2021",https://t.co/tzAt5zeUnN,http://t.co/tzAt5zeUnN
"This afternoon, I’m touring a Pfizer manufacturing site in Kalamazoo, Michigan, and delivering remarks on our efforts to vaccinate America. Tune in.",https://twitter.com/POTUS/status/1362858842745311234,"Feb 19, 2021",https://t.co/UY2yHNjaXv,http://t.co/UY2yHNjaXv
"This morning, I met with my fellow G7 leaders for the first time as president. I made clear that America is back at the table — and I’m committed to working with them to control the pandemic and address the shared challenges we face.",https://twitter.com/POTUS/status/1362846921803640834,"Feb 19, 2021",https://t.co/TM1zAhWiPY,http://t.co/TM1zAhWiPY
"Today, America is officially back in the Paris Climate Agreement. Let’s get to work.",https://twitter.com/POTUS/status/1362831822221168641,"Feb 19, 2021",,
"As vice president, I worked closely with America’s democratic partners to advance our shared vision and values. As president, I’ll work with our partners and allies to defeat COVID-19 and advance peace and shared prosperity around the world.

America is back.",https://twitter.com/POTUS/status/1362808396978790406,"Feb 19, 2021",https://t.co/ZcrgonHh2N,http://t.co/ZcrgonHh2N
"This morning, I’m delivering remarks on the partnership between Europe and the United States at a special event hosted by the Munich Security Conference. Tune in.",https://twitter.com/POTUS/status/1362797884861652994,"Feb 19, 2021",https://t.co/QDhEw6oytK,http://t.co/QDhEw6oytK
"The Equality Act provides long overdue federal civil rights protections for LGBTQ+ Americans, preventing discrimination in our housing, education, public services, and lending systems. I urge Congress to swiftly pass this historic legislation.",https://twitter.com/POTUS/status/1362793213485023237,"Feb 19, 2021",,
"Tonight, I called Governor Greg Abbott to discuss the ongoing situation in Texas and identify ways we can support the state’s recovery from this storm. I made clear to the Governor that I’ll work relentlessly to get his state what they need.",https://twitter.com/POTUS/status/1362620523495239681,"Feb 19, 2021",https://t.co/UBwH8DMep2,http://t.co/UBwH8DMep2
The truth is the last four years have exacerbated our already broken immigration system. The legislation I sent to Congress will bring about much-needed reform and restore humanity to our policies. I look forward to working with Congress to get it done.,https://twitter.com/POTUS/status/1362591484529299456,"Feb 19, 2021",https://t.co/35U0J3NgQr,http://t.co/35U0J3NgQr
"Wear a mask.
Socially distance.
Wash your hands.
 
Your actions matter.",https://twitter.com/POTUS/status/1362579814624944131,"Feb 19, 2021",https://t.co/taGajV5D4P,http://t.co/taGajV5D4P
"When it comes to a COVID relief package, we have to go big.",https://twitter.com/POTUS/status/1362563842283360266,"Feb 19, 2021",https://t.co/DJalq00JmF,http://t.co/DJalq00JmF
"Congratulations to NASA and everyone whose hard work made Perseverance’s historic landing possible. Today proved once again that with the power of science and American ingenuity, nothing is beyond the realm of possibility.",https://twitter.com/POTUS/status/1362536116197470210,"Feb 18, 2021",https://t.co/NzSxW6nw4k,http://t.co/NzSxW6nw4k
Texas — Hundreds of warming centers are open across the state. Head to  to find the center nearest you or call 211 for additional assistance.,https://twitter.com/POTUS/status/1362471948777889794,"Feb 18, 2021",https://t.co/hPJawls8rQ,http://t.co/hPJawls8rQ
"Jill and I are keeping Texas, Oklahoma, and other impacted states in our prayers. I’ve declared states of emergency, authorized FEMA to provide generators and supplies, and am ready to fulfill additional requests. Please heed the instructions of local officials and stay safe.",https://twitter.com/POTUS/status/1362456490074927108,"Feb 18, 2021",,
"Today I announced our Administration will:

- Expand COVID-19 testing for schools and underserved communities
- Increase manufacturing of testing supplies
- Increase genome sequencing to track emerging strains

These steps will expand testing and help get the virus under control.",https://twitter.com/POTUS/status/1362235389071745026,"Feb 18, 2021",,
"As I’ve said throughout my whole career: The middle class built this country, and labor built the middle class. This afternoon, I met with labor leaders to discuss the American Rescue Plan and how we’ll rebuild our infrastructure—creating good-paying, union jobs in the process.",https://twitter.com/POTUS/status/1362223312810696704,"Feb 18, 2021",https://t.co/3dyv23GvLq,http://t.co/3dyv23GvLq
"Today, I join Christians around the world in observing Ash Wednesday. As we enter the season of Lent, we know this moment of repentance, reflection, and renewal comes in the midst of a painful winter. Let us look with hope and anticipation toward Easter and brighter days ahead.",https://twitter.com/POTUS/status/1362210594540187648,"Feb 18, 2021",,
"As I said at last night’s CNN Town Hall, I’ll always level with the American people and tell it to you straight. The road ahead will be tough and the crises we face are daunting, but I’m confident that if we come together and act as one nation, we will overcome them.",https://twitter.com/POTUS/status/1362193869316780033,"Feb 18, 2021",https://t.co/ZqUpA1jray,http://t.co/ZqUpA1jray
"I spoke today with @IsraeliPM Netanyahu and affirmed the United States’ steadfast commitment to our ally Israel’s security. Our teams are in constant touch to strengthen U.S.-Israel strategic cooperation on all regional security issues, including Iran.",https://twitter.com/POTUS/status/1362170608231014402,"Feb 17, 2021",,
"By the end of July, we will have enough doses to vaccinate every American.",https://twitter.com/POTUS/status/1362138370739220482,"Feb 17, 2021",https://t.co/Wzmopn85RE,http://t.co/Wzmopn85RE
"The next four years, I want to make sure all the news is the American people.",https://twitter.com/POTUS/status/1362113790502973448,"Feb 17, 2021",https://t.co/AINJ2ieDgL,http://t.co/AINJ2ieDgL
"I know COVID-19 can be scary, but I want every kid out there to know things are going to be okay.",https://twitter.com/POTUS/status/1362036578575605764,"Feb 17, 2021",https://t.co/wZIxHeNAFa,http://t.co/wZIxHeNAFa
"RT @PressSec: I’ve gotten a ton of great questions on Twitter since our last video, so I took some time to answer a few more here. We cover…",https://twitter.com/POTUS/status/1361855105864241160,"Feb 17, 2021",,
"Tonight, I’ll be answering questions at my first town hall since taking office. Make sure to tune in to CNN at 9 PM ET / 8 PM CT to watch.",https://twitter.com/POTUS/status/1361843936453607433,"Feb 17, 2021",https://t.co/tMjDVuNwXM,http://t.co/tMjDVuNwXM
"I’m on my way to Wisconsin for tonight’s CNN Town Hall. See you soon, Milwaukee!",https://twitter.com/POTUS/status/1361828869062471681,"Feb 17, 2021",https://t.co/7TwheCPqgy,http://t.co/7TwheCPqgy
"Starting this week, our Administration is:

- Increasing weekly vaccine shipments to states to 13.5 million doses — a 57% increase from when I took office.
- Doubling our direct shipments to local pharmacies.

We’re working hard to get America vaccinated quickly.",https://twitter.com/POTUS/status/1361805275141984256,"Feb 16, 2021",,
"Mask up, America.",https://twitter.com/POTUS/status/1361736716948811777,"Feb 16, 2021",https://t.co/hkVFUh8v6K,http://t.co/hkVFUh8v6K
"Before I took office, I set a big goal of administering 100 million shots in the first 100 days. With the progress we’re making I believe we’ll not only reach that, we’ll break it.",https://twitter.com/POTUS/status/1361675449064128513,"Feb 16, 2021",,
"Health care is a right — and I will do everything in my power to ensure that all Americans have access to quality, affordable care. Starting today, we’re opening a special enrollment period for health insurance. Head to  to get covered.",https://twitter.com/POTUS/status/1361428681311326212,"Feb 15, 2021",https://t.co/gRX1fGFEzj,http://t.co/gRX1fGFEzj
"On this Presidents’ Day, I promise you as your president, my whole soul is in the work ahead of us. And if we do it together, as one nation, we will not fail. America never has.",https://twitter.com/POTUS/status/1361371519096602624,"Feb 15, 2021",https://t.co/m8QGdWezch,http://t.co/m8QGdWezch
"The love of my life and the life of my love. Happy Valentine’s Day, Jilly.",https://twitter.com/POTUS/status/1361087997446418436,"Feb 14, 2021",https://t.co/LjLLIjvP1C,http://t.co/LjLLIjvP1C
"Three years ago today, a lone gunman took the lives of 14 students and three educators in Parkland, Florida. In seconds, the lives of dozens of families were changed forever. As we mourn with the Parkland community, we mourn for all who have lost loved ones to gun violence.",https://twitter.com/POTUS/status/1361068202395107329,"Feb 14, 2021",https://t.co/k050oDHXIi,http://t.co/k050oDHXIi
"Congratulations, Prime Minister Mario Draghi. I look forward to working closely with you to deepen our strong bilateral relationship, cooperate during your leadership of the G20, and address global challenges from COVID to climate change.",https://twitter.com/POTUS/status/1361051528614789123,"Feb 14, 2021",,
"From COVID-19 to the economic crisis, we’re facing enormous challenges — and faith-based and community organizations are essential to addressing them. That’s why today, I reestablished the White House Office of Faith-Based and Neighborhood Partnerships. Let’s get to work.",https://twitter.com/POTUS/status/1360990937606983691,"Feb 14, 2021",,
"America’s governors and mayors understand the fight against COVID-19 and the urgency of another relief bill. Yesterday, I met with a bipartisan group of them to discuss the American Rescue Plan and how we can work together to meet the crises we face.",https://twitter.com/POTUS/status/1360699117270413315,"Feb 13, 2021",https://t.co/QpJqaKQFuM,http://t.co/QpJqaKQFuM
"Samir and Neal own NaanStop in Atlanta, Georgia — and like many small businesses around the country, they’ve been hit hard by the COVID-19 pandemic. I gave them a call to hear their story and talk about how the American Rescue Plan will help businesses like theirs.",https://twitter.com/POTUS/status/1360605123727212546,"Feb 13, 2021",https://t.co/9FjudVGsMJ,http://t.co/9FjudVGsMJ
I know the last year has been difficult and painful for all of us. I hope Jill’s Valentine’s Day message helped brighten your day.,https://twitter.com/POTUS/status/1360385704442949635,"Feb 13, 2021",https://t.co/jdEFMSDefm,http://t.co/jdEFMSDefm
"It’s also a goal we can meet if we follow the science. Today, the Centers for Disease Control and Prevention has provided the best available scientific evidence on how to reopen schools safely.",https://twitter.com/POTUS/status/1360376138506321920,"Feb 12, 2021",https://t.co/IQVWO6iT0B,http://t.co/IQVWO6iT0B
