tweet,linkified,linkified href,tablescraper-selected-row href,grey
I urge parents to continue taking their children to school and am so grateful to teachers for their dedication in enabling schools to remain open. (6/10),,,https://twitter.com/BorisJohnson/status/1322643870237270017,"Oct 31, 2020"
"Childcare, early years settings, schools, colleges and universities will all remain open. Our senior clinicians still advise that school is the best place for children to be. (5/10)",,,https://twitter.com/BorisJohnson/status/1322643868995772418,"Oct 31, 2020"
"Single adult households can still form exclusive support bubbles with one other household, and children will still be able to move between homes if their parents are separated. (4/10)",,,https://twitter.com/BorisJohnson/status/1322643867674595328,"Oct 31, 2020"
"You may leave your home for work, for exercise, with your household or on your own with one person from another household, to shop for food and essentials, for medical care and to provide care for others. (3/10)",,,https://twitter.com/BorisJohnson/status/1322643866407837696,"Oct 31, 2020"
"We must take action now to protect our NHS. In England, from Thursday until the start of December, you must stay at home. 
 
Non-essential shops, leisure & entertainment venues will be closed. Pubs, bars & restaurants must close except for takeaway and delivery services. (2/10)",,,https://twitter.com/BorisJohnson/status/1322643864998547456,"Oct 31, 2020"
"In this country, as across much of Europe, the virus is spreading even faster than the reasonable worst case scenario of our scientific advisers. 

If we fail to take action, then there is a real risk of depriving non-Covid patients of the care that they need from the NHS (1/10)",,,https://twitter.com/BorisJohnson/status/1322643863752855561,"Oct 31, 2020"
WATCH LIVE: An update on coronavirus (31 October 2020),https://t.co/IRsPKZ5kIR,http://t.co/IRsPKZ5kIR,https://twitter.com/BorisJohnson/status/1322611182470127621,"Oct 31, 2020"
"Brilliant news that we have recruited an extra 5,824 police officers in the last year. We're on track to hit our target of 6,000 by March 2021 & 20,000 over the next 3 years.
 
I’m committed to keeping our streets safe & supporting our police is at the heart of that commitment.",https://t.co/Jktruyto2T,http://t.co/Jktruyto2T,https://twitter.com/BorisJohnson/status/1321822299226578947,"Oct 29, 2020"
"RT @Conservatives: 🚨 BREAKING: 
𝟱,𝟴𝟮𝟰 
𝗠𝗢𝗥𝗘 
𝗣𝗢𝗟𝗜𝗖𝗘 
𝗢𝗙𝗙𝗜𝗖𝗘𝗥𝗦 
𝗥𝗘𝗖𝗥𝗨𝗜𝗧𝗘𝗗

🎯 We’re ahead of schedule to hit our target of 6,000 new officers…",,,https://twitter.com/BorisJohnson/status/1321793841796685826,"Oct 29, 2020"
"Je suis sous le choc d’apprendre la nouvelle de l'attaque barbare au sein de la basilique Notre-Dame à Nice. Nos pensées vont aux victimes et à leurs familles, et le Royaume-Uni est aux côtés de la France pour lutter contre la terreur et l'intolérance.",,,https://twitter.com/BorisJohnson/status/1321780351673532417,"Oct 29, 2020"
"I am appalled to hear the news from Nice this morning of a barbaric attack at the Notre-Dame Basilica. Our thoughts are with the victims and their families, and the UK stands steadfastly with France against terror and intolerance.",,,https://twitter.com/BorisJohnson/status/1321780350322954240,"Oct 29, 2020"
Wonderful news that President Moon @moonriver365 has committed to reaching #NetZero by 2050. South Korea's ambitious pledge shows clear momentum ahead of @COP26 - I look forward to 🇬🇧 and 🇰🇷 working together for our planet 🌍,,,https://twitter.com/BorisJohnson/status/1321462737202008065,"Oct 28, 2020"
"RT @RishiSunak: On 25 November I will deliver the 2020 Spending Review alongside the OBR forecast, setting out spending plans for the next…",,,https://twitter.com/BorisJohnson/status/1321395498226454531,"Oct 28, 2020"
My statement on those who tragically lost their lives in the Channel today.,https://t.co/W7zT5NKINr,http://t.co/W7zT5NKINr,https://twitter.com/BorisJohnson/status/1321155427116163076,"Oct 27, 2020"
Great call with my friend @ScottMorrisonMP this morning. Whether it’s boosting trade between great nations or developing cutting-edge technology to tackle climate change - the UK and Australia are partners in building back better from coronavirus.  🇬🇧🇦🇺,,,https://twitter.com/BorisJohnson/status/1321114509206081536,"Oct 27, 2020"
"Fantastic to visit the Royal Berkshire Hospital with @PrueLeith today, taking forward her recommendations to improve food in our hospitals. An important step to improve our long-term health.",https://t.co/FqzEt3tuHH,http://t.co/FqzEt3tuHH,https://twitter.com/BorisJohnson/status/1320786610846392321,"Oct 26, 2020"
Great to see Japan’s commitment to reach #NetZero by 2050. I look forward to working closely with Prime Minister @sugawitter and @JapanGov to tackle climate change in the run up to @COP26 in Glasgow next year 🇬🇧🇯🇵,,,https://twitter.com/BorisJohnson/status/1320754996590317570,"Oct 26, 2020"
RT @10DowningStreet: Today Prime Minister @BorisJohnson and @PrueLeith visited Royal Berkshire Hospital. They saw how we will improve hospi…,,,https://twitter.com/BorisJohnson/status/1320714365021102080,"Oct 26, 2020"
"A historic moment as we formally sign the UK-Japan Comprehensive Economic Partnership Agreement, marking a new era of friendship between our nations. 🇬🇧🇯🇵

This will bring extraordinary opportunities to the UK – boosting jobs and prosperity for businesses and consumers.",https://t.co/9e31VWz3ru,http://t.co/9e31VWz3ru,https://twitter.com/BorisJohnson/status/1319668913437892610,"Oct 23, 2020"
"We will not let these difficult times stop us from doing proper honour to those who gave their lives for our freedom and safety.

Make sure you buy a poppy this year - be it online or at the supermarket - to support the families of those who have given so much.

#EveryPoppyCounts",https://t.co/kCnLOvShNE,http://t.co/kCnLOvShNE,https://twitter.com/BorisJohnson/status/1319638785836146688,"Oct 23, 2020"
"Brilliant news that there are now 13,718 more nurses and 7,810 more doctors than a year ago - these figures show we’re on course to keep our manifesto commitments. And thank you to the incredible NHS staff who are always there for us, especially in this difficult time.",https://t.co/vG56HjskQj,http://t.co/vG56HjskQj,https://twitter.com/BorisJohnson/status/1319351443103633408,"Oct 22, 2020"
"We need to protect jobs, protect livelihoods and put the UK in the strongest position for an economic recovery.",https://t.co/cjBVvbB23s,http://t.co/cjBVvbB23s,https://twitter.com/BorisJohnson/status/1319330044322455555,"Oct 22, 2020"
WATCH LIVE: An update on coronavirus (22 October 2020),https://t.co/rHRD71Km5t,http://t.co/rHRD71Km5t,https://twitter.com/BorisJohnson/status/1319292051083546626,"Oct 22, 2020"
"We are wrapping our arms around the country to give people the support they need to get through this.

That's why @RishiSunak is extending the Job Support Scheme, giving the self-employed more assistance & expanding business grants to support companies in high-alert level areas.",https://t.co/WN4EdYmlKA,http://t.co/WN4EdYmlKA,https://twitter.com/BorisJohnson/status/1319276035368644609,"Oct 22, 2020"
"RT @10DowningStreet: Prime Minister @BorisJohnson welcomed Iraqi Prime Minister, Mustafa al-Kadhimi @MAKadhimi @IraqiPMO to Downing Street…",,,https://twitter.com/BorisJohnson/status/1319242765205708801,"Oct 22, 2020"
"Keeping active this year has been challenging for all of us.

Thanks to everyone who is working tirelessly to help run activities & sports in these trying times and well done to those who are out there taking part. Keep going!",https://t.co/38Ttf5fzPG,http://t.co/38Ttf5fzPG,https://twitter.com/BorisJohnson/status/1319213061559943168,"Oct 22, 2020"
"Great to meet some of our Black service personnel yesterday. A reminder during #BlackHistoryMonth that many Black Britons fighting for🇬🇧were never recognised for their service.

Black history is our history - and Britain has been made all the greater for it.",https://t.co/1gYJfUG3K1,http://t.co/1gYJfUG3K1,https://twitter.com/BorisJohnson/status/1318921280566054913,"Oct 21, 2020"
WATCH LIVE: An update on coronavirus. (20 October 2020),https://t.co/ZgJZoPBM2C,http://t.co/ZgJZoPBM2C,https://twitter.com/BorisJohnson/status/1318582139978481666,"Oct 20, 2020"
"Congratulations @jacindaardern for winning a second term as New Zealand PM. From our work together to tackle climate change to forging an exciting new trade partnership, the UK and NZ have great things to look forward to in the future.",,,https://twitter.com/BorisJohnson/status/1317431152949559296,"Oct 17, 2020"
"Over the next few weeks, new rapid COVID-19 tests will be trialled across the country. This will enable us to test NHS and care home staff much more frequently.",https://t.co/suIjMhUCt1,http://t.co/suIjMhUCt1,https://twitter.com/BorisJohnson/status/1317180199734284294,"Oct 16, 2020"
"RT @10DowningStreet: The UK will be trialling and distributing new rapid COVID-19 tests, with regular testing for priority groups such as N…",,,https://twitter.com/BorisJohnson/status/1317138786782937088,"Oct 16, 2020"
WATCH LIVE: An update on coronavirus. (16 October 2020),https://t.co/TrPvFPQDnf,http://t.co/TrPvFPQDnf,https://twitter.com/BorisJohnson/status/1317117123852980224,"Oct 16, 2020"
My update on our negotiations with the EU.,https://t.co/1yPBFWgxcn,http://t.co/1yPBFWgxcn,https://twitter.com/BorisJohnson/status/1317101525903298560,"Oct 16, 2020"
RT @RishiSunak: 1/ I wanted to take a moment to explain how the Job Support Scheme compares to other countries and how it interacts with UC…,,,https://twitter.com/BorisJohnson/status/1316750625472950273,"Oct 15, 2020"
"RT @10DowningStreet: Today is #GlobalHandwashingDay.

Washing your hands with soap and water for 20 seconds regularly helps stop the spread…",,,https://twitter.com/BorisJohnson/status/1316664365047832576,"Oct 15, 2020"
"Good to meet with @Minette_Batters today. I will always support our fantastic farmers, who have worked tirelessly during the pandemic to keep our country fed. Outside the EU we now have the chance to get a better, fairer deal for Britain’s food and farming sector.",https://t.co/tf6KtWx2UR,http://t.co/tf6KtWx2UR,https://twitter.com/BorisJohnson/status/1316377854721036290,"Oct 14, 2020"
RT @10DowningStreet: Today the Local COVID Alert Levels come into force. Use the postcode checker to find out what this means in your area:…,,,https://twitter.com/BorisJohnson/status/1316294501439242241,"Oct 14, 2020"
"We’re simplifying and standardising local rules in England by introducing three Local COVID Alert levels, with each level accompanied by proportionate restrictions. 

Find out the Local COVID Alert level in your area with the postcode checker:",https://t.co/D0fLdDshoe,http://t.co/D0fLdDshoe,https://twitter.com/BorisJohnson/status/1316008705461084160,"Oct 13, 2020"
"RT @10DowningStreet: We are introducing a three tiered system of local COVID Alert Levels in England. 
 
[Tap to expand the graphics]
 
For…",,,https://twitter.com/BorisJohnson/status/1315760118957584389,"Oct 12, 2020"
WATCH LIVE: An update on coronavirus (12 October 2020),https://t.co/hyzM4BhQNT,http://t.co/hyzM4BhQNT,https://twitter.com/BorisJohnson/status/1315713240371023873,"Oct 12, 2020"
RT @10DowningStreet: WATCH LIVE: Prime Minister @BorisJohnson makes a statement on coronavirus in the @HouseOfCommons (12 October 2020) htt…,,,https://twitter.com/BorisJohnson/status/1315661542503964675,"Oct 12, 2020"
"RT @10DowningStreet: WATCH LIVE: #Coronavirus data briefing (12 October 2020)
 
Speakers: 

🔵 Prof Jonathan Van-Tam, Deputy Chief Medical O…",,,https://twitter.com/BorisJohnson/status/1315592601660264448,"Oct 12, 2020"
"There is a real risk of a lost generation of girls never returning to school. We cannot let that happen.
 
Our global recovery from the pandemic must leave no one behind. 
 
On #DayOfTheGirl I urge global action to stand up for every girl’s right to 12 years of quality education.",,,https://twitter.com/BorisJohnson/status/1315201039486914566,"Oct 11, 2020"
